CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
629497524,03/30/2018,23:16:00,03/30/2018,23:53:00,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,,,995946,172083,40.639005167,-73.957858926,"(40.639005167, -73.957858926)"
671682621,03/30/2018,23:15:00,03/30/2018,23:25:00,03/31/2018,117,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1019698,211630,40.747489215,-73.872068737,"(40.747489215, -73.872068737)"
373185244,03/30/2018,23:10:00,03/30/2018,23:44:00,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESIDENCE - APT. HOUSE,,,990406,170389,40.634361079,-73.977821955,"(40.634361079, -73.977821955)"
576710888,03/30/2018,23:00:00,03/30/2018,23:05:00,03/31/2018,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,60,INSIDE,RESIDENCE - PUBLIC HOUSING,,MARLBORO,989043,154711,40.591329037,-73.982743842,"(40.591329037, -73.982743842)"
218224603,03/30/2018,23:00:00,03/30/2018,23:01:00,03/31/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,28,INSIDE,RESIDENCE - PUBLIC HOUSING,,,998869,230618,40.799665264,-73.94719978,"(40.799665264, -73.94719978)"
247831565,03/30/2018,23:00:00,03/30/2018,23:30:00,03/31/2018,105,ROBBERY,380,"ROBBERY,CAR JACKING",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,FRONT OF,STREET,,,1051538,198082,40.710118447,-73.757293309,"(40.710118447, -73.757293309)"
761294422,03/30/2018,23:00:00,,00:00:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,RESIDENCE - APT. HOUSE,,,1002446,229117,40.795538787,-73.934284254,"(40.795538787, -73.934284254)"
421249754,03/30/2018,23:00:00,03/30/2018,23:05:00,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,COMMERCIAL BUILDING,,,1005089,193554,40.69792147,-73.924848911,"(40.69792147, -73.924848911)"
678474138,03/30/2018,23:00:00,03/30/2018,23:50:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,107,INSIDE,RESIDENCE-HOUSE,,,1040402,207918,40.737193497,-73.797378692,"(40.737193497, -73.797378692)"
127502925,03/30/2018,23:00:00,03/30/2018,23:15:00,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,,,1014406,248683,40.849209167,-73.891001282,"(40.849209167, -73.891001282)"
316135605,03/30/2018,23:00:00,03/30/2018,23:15:00,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,,,1014406,248683,40.849209167,-73.891001282,"(40.849209167, -73.891001282)"
403416447,03/30/2018,23:00:00,03/31/2018,06:50:00,03/31/2018,110,GRAND LARCENY OF MOTOR VEHICLE,451,"LARCENY,GRAND OF MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,STREET,,,1026629,188835,40.684891986,-73.847198136,"(40.684891986, -73.847198136)"
396002109,03/30/2018,23:00:00,03/31/2018,00:05:00,03/31/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,43,INSIDE,RESIDENCE - PUBLIC HOUSING,,SOUNDVIEW,1021490,236442,40.81558414,-73.865463846,"(40.81558414, -73.865463846)"
277722159,03/30/2018,23:00:00,03/31/2018,08:30:00,03/31/2018,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE - APT. HOUSE,,,1007015,185541,40.675922882,-73.917930176,"(40.675922882, -73.917930176)"
992924506,03/30/2018,23:00:00,03/31/2018,04:00:00,03/31/2018,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,,,1001586,189839,40.68773221,-73.937491478,"(40.68773221, -73.937491478)"
429014693,03/30/2018,23:00:00,03/31/2018,02:14:00,03/31/2018,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,,MAILBOX,,,997274,233801,40.808404219,-73.95295451,"(40.808404219, -73.95295451)"
485409521,03/30/2018,23:00:00,03/31/2018,05:00:00,03/31/2018,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,INSIDE,RESIDENCE - APT. HOUSE,,,1034022,216979,40.762101814,-73.820333596,"(40.762101814, -73.820333596)"
760493217,03/30/2018,23:00:00,03/31/2018,17:00:00,03/31/2018,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1021139,186578,40.678721623,-73.867005407,"(40.678721623, -73.867005407)"
497799559,03/30/2018,23:00:00,03/31/2018,10:00:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,FRONT OF,STREET,,,1008925,260874,40.882686767,-73.910767694,"(40.882686767, -73.910767694)"
693715017,03/30/2018,23:00:00,03/31/2018,09:30:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,FRONT OF,STREET,,,1000780,187120,40.680270718,-73.940404413,"(40.680270718, -73.940404413)"
118405020,03/30/2018,23:00:00,03/30/2018,23:05:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,,STREET,,,998119,185276,40.675213922,-73.950002137,"(40.675213922, -73.950002137)"
153060004,03/30/2018,22:53:00,03/30/2018,23:20:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,992884,231212,40.801303506,-73.968815951,"(40.801303506, -73.968815951)"
943166406,03/30/2018,22:50:00,03/30/2018,23:02:00,03/31/2018,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,,,997169,170035,40.633382143,-73.953456187,"(40.633382143, -73.953456187)"
641850446,03/30/2018,22:47:00,03/30/2018,22:57:00,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,FRONT OF,STREET,,,1014625,255746,40.868594219,-73.890177692,"(40.868594219, -73.890177692)"
150374425,03/30/2018,22:45:00,03/31/2018,08:00:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,,STREET,,,1009233,237672,40.819003309,-73.90974031,"(40.819003309, -73.90974031)"
297802971,03/30/2018,22:40:00,03/31/2018,00:15:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106,FRONT OF,STREET,,,1033176,188185,40.68307412,-73.823596806,"(40.68307412, -73.823596806)"
899771010,03/30/2018,22:30:00,03/30/2018,22:45:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,100,,STREET,,,1028536,150144,40.578684212,-73.840576091,"(40.578684212, -73.840576091)"
800900851,03/30/2018,22:30:00,03/31/2018,08:30:00,03/31/2018,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,78,FRONT OF,STREET,,,987821,181991,40.666207473,-73.987129325,"(40.666207473, -73.987129325)"
740124406,03/30/2018,22:30:00,03/30/2018,22:30:00,03/31/2018,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,987992,210462,40.7443536,-73.986497118,"(40.7443536, -73.986497118)"
598319526,03/30/2018,22:30:00,03/31/2018,12:15:00,03/31/2018,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42,INSIDE,OTHER,,,1013557,242694,40.832773975,-73.894096197,"(40.832773975, -73.894096197)"
854853280,03/30/2018,22:30:00,03/30/2018,22:35:00,03/31/2018,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,,STREET,,,990544,173521,40.642957655,-73.977321834,"(40.642957655, -73.977321834)"
349878166,03/30/2018,22:30:00,03/31/2018,03:00:00,03/31/2018,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,RESIDENCE - APT. HOUSE,,,988897,192615,40.695367447,-73.983243425,"(40.695367447, -73.983243425)"
637048239,03/30/2018,22:30:00,03/31/2018,00:05:00,03/31/2018,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,,STREET,,,990286,173483,40.642853532,-73.978251537,"(40.642853532, -73.978251537)"
540001950,03/30/2018,22:30:00,03/31/2018,10:30:00,03/31/2018,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,1000646,226603,40.788642057,-73.940791321,"(40.788642057, -73.940791321)"
677273737,03/30/2018,22:25:00,03/30/2018,22:30:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,108,FRONT OF,STREET,,,998337,211138,40.746198624,-73.949162116,"(40.746198624, -73.949162116)"
576930595,03/30/2018,22:23:00,03/31/2018,00:30:00,03/31/2018,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,,,1011779,246746,40.843901255,-73.900504632,"(40.843901255, -73.900504632)"
142869608,03/30/2018,22:10:00,03/30/2018,22:12:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,GROCERY/BODEGA,,,998014,188614,40.68437614,-73.950373857,"(40.68437614, -73.950373857)"
451379734,03/30/2018,22:00:00,03/30/2018,22:11:00,03/31/2018,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1004753,240160,40.825843698,-73.925918502,"(40.825843698, -73.925918502)"
910495867,03/30/2018,22:00:00,03/30/2018,23:00:00,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,,STREET,,,1009419,235573,40.813241616,-73.909076182,"(40.813241616, -73.909076182)"
281783171,03/30/2018,22:00:00,03/31/2018,13:40:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1008527,244668,40.838207291,-73.912265702,"(40.838207291, -73.912265702)"
633758345,03/30/2018,22:00:00,03/31/2018,07:30:00,03/31/2018,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,STREET,,,992141,159425,40.6042658,-73.971583729,"(40.6042658, -73.971583729)"
110619767,03/30/2018,22:00:00,03/30/2018,23:00:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,DRUG STORE,,,985092,214763,40.756159513,-73.996962256,"(40.756159513, -73.996962256)"
600742875,03/30/2018,22:00:00,03/30/2018,22:30:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,INSIDE,FAST FOOD,,,1009010,261996,40.885766067,-73.910456156,"(40.885766067, -73.910456156)"
934090991,03/30/2018,22:00:00,03/31/2018,01:30:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESIDENCE - APT. HOUSE,,,987478,166141,40.622702762,-73.988373293,"(40.622702762, -73.988373293)"
301265561,03/30/2018,22:00:00,03/31/2018,15:00:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,STREET,,,1013712,215034,40.756854297,-73.893657422,"(40.756854297, -73.893657422)"
342837883,03/30/2018,22:00:00,03/30/2018,23:00:00,03/31/2018,341,PETIT LARCENY,305,"LARCENY,PETIT BY CREDIT CARD U",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE - APT. HOUSE,,,1006861,180445,40.661935897,-73.918502461,"(40.661935897, -73.918502461)"
654054721,03/30/2018,22:00:00,03/31/2018,11:00:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,76,INSIDE,RESIDENCE - PUBLIC HOUSING,,GOWANUS,987441,188309,40.68354911,-73.988496094,"(40.68354911, -73.988496094)"
634010009,03/30/2018,22:00:00,03/31/2018,18:00:00,03/31/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,69,INSIDE,RESIDENCE-HOUSE,,,1013175,172197,40.639278567,-73.895779699,"(40.639278567, -73.895779699)"
253915998,03/30/2018,21:45:00,03/30/2018,22:00:00,03/31/2018,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,,STREET,,,1018699,215043,40.756860977,-73.875656664,"(40.756860977, -73.875656664)"
182522564,03/30/2018,21:30:00,03/30/2018,21:59:00,03/31/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,,STREET,,,1004351,186057,40.677345635,-73.927532755,"(40.677345635, -73.927532755)"
757628910,03/30/2018,21:30:00,03/31/2018,04:45:00,03/31/2018,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,FRONT OF,STREET,,,986286,216513,40.760962623,-73.992651992,"(40.760962623, -73.992651992)"
753884117,03/30/2018,21:30:00,03/31/2018,05:00:00,03/31/2018,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,INSIDE,RESIDENCE - APT. HOUSE,,,1022810,254200,40.864318964,-73.86059297,"(40.864318964, -73.86059297)"
708046787,03/30/2018,21:30:00,03/31/2018,21:00:00,03/31/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,47,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,1027506,262330,40.886611515,-73.843562757,"(40.886611515, -73.843562757)"
996690522,03/30/2018,21:20:00,03/30/2018,21:30:00,03/31/2018,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,DEPARTMENT STORE,,,1020829,206894,40.73448548,-73.868012689,"(40.73448548, -73.868012689)"
859505702,03/30/2018,21:15:00,03/30/2018,23:10:00,03/31/2018,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,OPPOSITE OF,STREET,,,1007817,213417,40.752433721,-73.914941264,"(40.752433721, -73.914941264)"
239830732,03/30/2018,21:00:00,03/31/2018,06:00:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,FRONT OF,STREET,,,1001136,184247,40.672384309,-73.939128094,"(40.672384309, -73.939128094)"
313037551,03/30/2018,21:00:00,03/30/2018,21:03:00,03/31/2018,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,DEPARTMENT STORE,,,989155,221677,40.775135338,-73.982291841,"(40.775135338, -73.982291841)"
975679916,03/30/2018,20:30:00,03/31/2018,01:00:00,03/31/2018,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1055709,195587,40.703237586,-73.742275053,"(40.703237586, -73.742275053)"
214529855,03/30/2018,20:30:00,03/31/2018,03:30:00,03/31/2018,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE - APT. HOUSE,,,987152,165725,40.621561041,-73.989547814,"(40.621561041, -73.989547814)"
823305549,03/30/2018,20:23:00,,,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,103,FRONT OF,STREET,,,1045084,198211,40.710519248,-73.780571649,"(40.710519248, -73.780571649)"
896541264,03/30/2018,20:00:00,03/30/2018,20:05:00,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,,,1027347,244917,40.838818935,-73.844249762,"(40.838818935, -73.844249762)"
367900694,03/30/2018,20:00:00,03/30/2018,21:45:00,03/31/2018,109,GRAND LARCENY,411,"LARCENY,GRAND FROM EATERY, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,7,INSIDE,RESTAURANT/DINER,,,987011,199766,40.714996051,-73.99004179,"(40.714996051, -73.99004179)"
572438495,03/30/2018,20:00:00,03/31/2018,10:00:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,,STREET,,,992486,152848,40.586212943,-73.970349303,"(40.586212943, -73.970349303)"
938637514,03/30/2018,20:00:00,03/31/2018,09:00:00,03/31/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,STREET,,,947252,147121,40.570420079,-74.133174186,"(40.570420079, -74.133174186)"
369664265,03/30/2018,20:00:00,03/31/2018,13:00:00,03/31/2018,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,,HOTEL/MOTEL,,,987334,210530,40.744540497,-73.988871712,"(40.744540497, -73.988871712)"
225896970,03/30/2018,20:00:00,03/31/2018,08:00:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,FRONT OF,STREET,,,1037528,192834,40.695809403,-73.80786878,"(40.695809403, -73.80786878)"
982796206,03/30/2018,20:00:00,03/31/2018,12:50:00,03/31/2018,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,STREET,,,1032824,196500,40.705898766,-73.824805994,"(40.705898766, -73.824805994)"
632579621,03/30/2018,20:00:00,03/31/2018,07:00:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,FRONT OF,STREET,,,1000327,187464,40.681215754,-73.942036832,"(40.681215754, -73.942036832)"
793603198,03/30/2018,20:00:00,03/31/2018,21:00:00,03/31/2018,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE-HOUSE,,,998114,171477,40.637338698,-73.950048529,"(40.637338698, -73.950048529)"
167847509,03/30/2018,19:55:00,03/30/2018,20:00:00,03/31/2018,121,CRIMINAL MISCHIEF & RELATED OF,268,CRIMINAL MIS 2 & 3,COMPLETED,FELONY,N.Y. TRANSIT POLICE,QUEENS,101,,TRANSIT - NYC SUBWAY,,,1052559,159711,40.604791059,-73.753999254,"(40.604791059, -73.753999254)"
754009500,03/30/2018,19:45:00,03/30/2018,19:50:00,03/31/2018,232,POSSESSION OF STOLEN PROPERTY,490,"STOLEN PROPERTY 3,POSSESSION",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,COMMERCIAL BUILDING,,,1005556,188939,40.685253251,-73.923179346,"(40.685253251, -73.923179346)"
253674019,03/30/2018,19:45:00,03/30/2018,19:50:00,03/31/2018,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,STREET,,,1035822,191523,40.692221125,-73.814031026,"(40.692221125, -73.814031026)"
521715573,03/30/2018,19:40:00,03/30/2018,19:40:00,03/31/2018,235,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,,GROCERY/BODEGA,,,999001,186836,40.679494345,-73.946819015,"(40.679494345, -73.946819015)"
921317668,03/30/2018,19:30:00,03/31/2018,13:00:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STREET,,,1007758,244314,40.837237745,-73.915046065,"(40.837237745, -73.915046065)"
231518775,03/30/2018,19:30:00,03/31/2018,03:30:00,03/31/2018,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,94,INSIDE,RESIDENCE - APT. HOUSE,,,999088,200446,40.716850478,-73.94647537,"(40.716850478, -73.94647537)"
